.id,.town,tenure_years,question,resp,metric,delta
38,Bovill,9,F3,6,firep95_erc,0.6175587716923896
38,Bovill,9,F3,6,firepeak_bi,2.6790447740724637
38,Bovill,9,F3,6,firepeak_erc,2.4157086938639165
38,Bovill,9,F3,6,fireseverity_bi90,-16.005595095938844
38,Bovill,9,F3,6,fireseverity_erc90,-128.40416635850778
38,Bovill,9,F4,6,firestart_any_bi90,-6.833333333319275
38,Bovill,9,F4,6,firestart_any_erc90,-6.416666666651574
38,Bovill,9,F4,6,firestart_k2_erc90,16.250000000017067
38,Bovill,9,F4,6,firestart_k3_bi90,42.4099485420295
38,Bovill,9,F4,6,firestart_k3_erc90,59.1267305644233
38,Bovill,9,F4,6,firestart_wyday_bi,42.4099485420295
38,Bovill,9,F4,6,firestart_wyday_erc,59.1267305644233
38,Bovill,9,F5,5,firemaxrun_bi,4.856645632998784e-13
38,Bovill,9,F5,5,firemaxrun_erc,0.08333333333530195
38,Bovill,9,F5,5,fireseasonlength_bi,84.41666666670386
38,Bovill,9,F5,5,fireseasonlength_erc,-20.416666666656923
38,Bovill,9,H1,5,meananntemp,1.1814018681350809
38,Bovill,9,H1,5,meananomanntemp,1.1870048034784229
38,Bovill,9,H1,5,meanmaxanntemp,1.7242777336215176
38,Bovill,9,H1,5,meanmaxanomanntemp,1.7310686349488404
38,Bovill,9,H1,5,meanminanntemp,0.6385260026486539
38,Bovill,9,H1,5,meanminanomanntemp,0.6429409720080048
38,Bovill,9,H2,5,maxmaxanomjjatemp,0.6064247945474652
38,Bovill,9,H2,5,maxmaxjjatemp,-0.6217305798550893
38,Bovill,9,H2,5,maxminanomjjatemp,3.7313888225793246
38,Bovill,9,H2,5,maxminjjatemp,4.910654026166656
38,Bovill,9,H2,5,meananomjjatemp,1.0543883139463086
38,Bovill,9,H2,5,meanjjatemp,1.0543883139462187
38,Bovill,9,H3,5,frostdays,3.083333333325177
38,Bovill,9,H3,5,summerdays,13.333333333341175
38,Bovill,9,H3,5,tmaxgt90thdays,30.166666666676214
38,Bovill,9,H3,5,tmingt90thdays,10.000000000003954
38,Bovill,9,H4,3,gsstartdoy,190.8333333333685
38,Bovill,9,H5,6,gsenddoy,3.416666666668787
38,Bovill,9,H6,4,durtmaxgt90th,-0.24999999999948033
38,Bovill,9,H6,4,gslength,-187.41666666669965
39,Bovill,12,D1,5,annualanometo,25.024564765427915
39,Bovill,12,D1,5,annualanomprecip,-142.10610655487955
39,Bovill,12,D1,5,annualanompwd,-167.13067132030756
39,Bovill,12,D1,5,annualeto,25.147262745467685
39,Bovill,12,D1,5,annualprecip,-141.73322984004872
39,Bovill,12,D1,5,annualpwd,-166.88049258551675
39,Bovill,12,D2,3,coolseasonanomprecip,-141.58636779032278
39,Bovill,12,D2,3,coolseasonprecip,-141.21349107549236
39,Bovill,12,D3,3,coolseasondrydays1mm,-3.496503496502903
39,Bovill,12,D4,3,precipCOMwydoy,1.4574600240651059
39,Bovill,12,D4,3,preciponsetwydoy,3.321678321677852
39,Bovill,12,D5,6,maxcoolseasondrydur,-3.28671328671302
39,Bovill,12,D5,6,maxdrydur,-4.108391608392561
39,Bovill,12,F1,7,firehighdays_bi90,-19.230769230771166
39,Bovill,12,F1,7,firehighdays_bi95,-17.25524475524701
39,Bovill,12,F1,7,firehighdays_erc90,-26.783216783220638
39,Bovill,12,F1,7,firehighdays_erc95,-28.53146853147228
39,Bovill,12,F2,7,firesummerhighdays_bi90,-8.811188811189773
39,Bovill,12,F2,7,firesummerhighdays_erc90,-6.241258741259821
39,Bovill,12,F3,6,firep95_erc,-0.01206944968763388
39,Bovill,12,F3,6,firepeak_bi,-0.5620486911810542
39,Bovill,12,F3,6,firepeak_erc,-0.6212551232903922
39,Bovill,12,F3,6,fireseverity_bi90,-130.6322946954858
39,Bovill,12,F3,6,fireseverity_erc90,-269.80168728696174
39,Bovill,12,F4,6,firestart_any_bi90,19.807692307694417
39,Bovill,12,F4,6,firestart_any_erc90,25.017482517483053
39,Bovill,12,F4,6,firestart_k2_erc90,47.84965034965207
39,Bovill,12,F4,6,firestart_k3_bi90,-57.520067596119155
39,Bovill,12,F4,6,firestart_k3_erc90,54.21864740643011
39,Bovill,12,F4,6,firestart_wyday_bi,-57.520067596119155
39,Bovill,12,F4,6,firestart_wyday_erc,54.21864740643011
39,Bovill,12,F5,6,firemaxrun_bi,-5.524475524476047
39,Bovill,12,F5,6,firemaxrun_erc,-1.2937062937070067
39,Bovill,12,F5,6,fireseasonlength_bi,-12.360139860137608
39,Bovill,12,F5,6,fireseasonlength_erc,-89.44055944056016
39,Bovill,12,H1,6,meananntemp,0.034499279007619045
39,Bovill,12,H1,6,meananomanntemp,0.03626244047928848
39,Bovill,12,H1,6,meanmaxanntemp,0.41822181411515635
39,Bovill,12,H1,6,meanmaxanomanntemp,0.42035881103632555
39,Bovill,12,H1,6,meanminanntemp,-0.34922325609991467
39,Bovill,12,H1,6,meanminanomanntemp,-0.34783393007774877
39,Bovill,12,H2,6,maxmaxanomjjatemp,0.7989703964606293
39,Bovill,12,H2,6,maxmaxjjatemp,1.007566828546851
39,Bovill,12,H2,6,maxminanomjjatemp,1.5524762453894416
39,Bovill,12,H2,6,maxminjjatemp,1.954557952360247
39,Bovill,12,H2,6,meananomjjatemp,0.45016354086457183
39,Bovill,12,H2,6,meanjjatemp,0.4501635408645557
39,Bovill,12,H3,6,frostdays,17.447552447555537
39,Bovill,12,H3,6,summerdays,16.45104895104872
39,Bovill,12,H3,6,tmaxgt90thdays,10.192307692305686
39,Bovill,12,H3,6,tmingt90thdays,-11.27622377622503
39,Bovill,12,H4,2,gsstartdoy,81.43356643356645
39,Bovill,12,H5,4,gsenddoy,-0.1573426573427278
39,Bovill,12,H6,6,durtmaxgt90th,-6.486013986015191
39,Bovill,12,H6,6,gslength,-81.59090909090918
40,Bovill,10,D1,7,annualanometo,49.92671975311899
40,Bovill,10,D1,7,annualanomprecip,-320.92878581162483
40,Bovill,10,D1,7,annualanompwd,-370.85550556474374
40,Bovill,10,D1,7,annualeto,49.71404325438222
40,Bovill,10,D1,7,annualprecip,-321.5751054506628
40,Bovill,10,D1,7,annualpwd,-371.28914870504525
40,Bovill,10,D2,6,coolseasonanomprecip,-271.6353094663601
40,Bovill,10,D2,6,coolseasonprecip,-272.28162910539794
40,Bovill,10,D3,6,coolseasondrydays1mm,11.333333333333087
40,Bovill,10,D4,2,precipCOMwydoy,6.637896581825663
40,Bovill,10,D4,2,preciponsetwydoy,2.0606060606052012
40,Bovill,10,D5,6,maxcoolseasondrydur,1.8181818181814107
40,Bovill,10,D5,6,maxdrydur,-16.090909090907125
40,Bovill,10,F1,7,firehighdays_bi90,0.333333333333234
40,Bovill,10,F1,7,firehighdays_bi95,-3.0606060606057826
40,Bovill,10,F1,7,firehighdays_erc90,-7.515151515151275
40,Bovill,10,F1,7,firehighdays_erc95,-15.424242424241456
40,Bovill,10,F2,7,firesummerhighdays_bi90,12.2727272727269
40,Bovill,10,F2,7,firesummerhighdays_erc90,18.27272727272674
40,Bovill,10,F3,7,firep95_erc,7.88229293345505
40,Bovill,10,F3,7,firepeak_bi,6.40671153229864
40,Bovill,10,F3,7,firepeak_erc,8.9624547910086
40,Bovill,10,F3,7,fireseverity_bi90,1.1251838910032432
40,Bovill,10,F3,7,fireseverity_erc90,-86.26567859746706
40,Bovill,10,F4,7,firestart_any_bi90,25.27272727272896
40,Bovill,10,F4,7,firestart_any_erc90,25.121212121213734
40,Bovill,10,F4,7,firestart_k2_erc90,49.303030303031335
40,Bovill,10,F4,7,firestart_k3_bi90,88.11886051080586
40,Bovill,10,F4,7,firestart_k3_erc90,90.64359861591741
40,Bovill,10,F4,7,firestart_wyday_bi,88.11886051080586
40,Bovill,10,F4,7,firestart_wyday_erc,90.64359861591741
40,Bovill,10,F5,7,firemaxrun_bi,1.6363636363636496
40,Bovill,10,F5,7,firemaxrun_erc,2.2424242424242795
40,Bovill,10,F5,7,fireseasonlength_bi,61.93939393939058
40,Bovill,10,F5,7,fireseasonlength_erc,-31.78787878787865
40,Bovill,10,H1,7,meananntemp,0.3764373434701339
40,Bovill,10,H1,7,meananomanntemp,0.37338119691925825
40,Bovill,10,H1,7,meanmaxanntemp,0.789459462219595
40,Bovill,10,H1,7,meanmaxanomanntemp,0.7857553342229239
40,Bovill,10,H1,7,meanminanntemp,-0.0365847752793275
40,Bovill,10,H1,7,meanminanomanntemp,-0.03899294038440754
40,Bovill,10,H2,6,maxmaxanomjjatemp,-1.0974225197484282
40,Bovill,10,H2,6,maxmaxjjatemp,1.048339049479874
40,Bovill,10,H2,6,maxminanomjjatemp,2.6810955529440816
40,Bovill,10,H2,6,maxminjjatemp,4.840927404402182
40,Bovill,10,H2,6,meananomjjatemp,1.330923606538816
40,Bovill,10,H2,6,meanjjatemp,1.3309236065388288
40,Bovill,10,H3,6,frostdays,20.69696969697008
40,Bovill,10,H3,6,summerdays,12.12121212121202
40,Bovill,10,H3,6,tmaxgt90thdays,11.242424242422526
40,Bovill,10,H3,6,tmingt90thdays,-1.2727272727280423
40,Bovill,10,H4,1,gsstartdoy,108.78787878786969
40,Bovill,10,H5,2,gsenddoy,0.93939393939384
40,Bovill,10,H6,5,durtmaxgt90th,-10.696969696970168
40,Bovill,10,H6,5,gslength,-107.84848484847589
41,Bovill,16,D1,4,annualanometo,78.73120278476269
41,Bovill,16,D1,4,annualanomprecip,-103.8215526111224
41,Bovill,16,D1,4,annualanompwd,-182.55275539588513
41,Bovill,16,D1,4,annualeto,78.80000988729546
41,Bovill,16,D1,4,annualprecip,-103.61244919849409
41,Bovill,16,D1,4,annualpwd,-182.41245908578935
41,Bovill,16,D2,4,coolseasonanomprecip,-38.964049138539274
41,Bovill,16,D2,4,coolseasonprecip,-38.754945725910595
41,Bovill,16,D3,NA,coolseasondrydays1mm,0.3235294117641757
41,Bovill,16,D4,4,precipCOMwydoy,-9.367679435672542
41,Bovill,16,D4,4,preciponsetwydoy,3.058823529411711
41,Bovill,16,D5,4,maxcoolseasondrydur,-9.441176470587601
41,Bovill,16,D5,4,maxdrydur,-17.757352941176087
41,Bovill,16,F1,4,firehighdays_bi90,-9.507352941176778
41,Bovill,16,F1,4,firehighdays_bi95,-8.485294117647026
41,Bovill,16,F1,4,firehighdays_erc90,-8.044117647059155
41,Bovill,16,F1,4,firehighdays_erc95,-8.338235294117277
41,Bovill,16,F2,4,firesummerhighdays_bi90,1.7426470588235246
41,Bovill,16,F2,4,firesummerhighdays_erc90,6.227941176470532
41,Bovill,16,F3,4,firep95_erc,1.4300710217419723
41,Bovill,16,F3,4,firepeak_bi,-0.9781831673655107
41,Bovill,16,F3,4,firepeak_erc,-1.9994002145142034
41,Bovill,16,F3,4,fireseverity_bi90,-60.45271863452044
41,Bovill,16,F3,4,fireseverity_erc90,-85.24073883461584
41,Bovill,16,F4,4,firestart_any_bi90,32.83823529411713
41,Bovill,16,F4,4,firestart_any_erc90,38.4705882352933
41,Bovill,16,F4,4,firestart_k2_erc90,24.639705882353198
41,Bovill,16,F4,4,firestart_k3_bi90,21.36351090256722
41,Bovill,16,F4,4,firestart_k3_erc90,-8.202554744526614
41,Bovill,16,F4,4,firestart_wyday_bi,21.36351090256722
41,Bovill,16,F4,4,firestart_wyday_erc,-8.202554744526614
41,Bovill,16,F5,4,firemaxrun_bi,-1.073529411764595
41,Bovill,16,F5,4,firemaxrun_erc,2.0808823529412512
41,Bovill,16,F5,4,fireseasonlength_bi,-53.52941176470482
41,Bovill,16,F5,4,fireseasonlength_erc,-104.0367647058794
41,Bovill,16,H1,4,meananntemp,0.7084793250399274
41,Bovill,16,H1,4,meananomanntemp,0.7094680783357901
41,Bovill,16,H1,4,meanmaxanntemp,1.2341768336648156
41,Bovill,16,H1,4,meanmaxanomanntemp,1.235375228016662
41,Bovill,16,H1,4,meanminanntemp,0.18278181641504476
41,Bovill,16,H1,4,meanminanomanntemp,0.1835609286549183
41,Bovill,16,H2,4,maxmaxanomjjatemp,3.6935171084976663
41,Bovill,16,H2,4,maxmaxjjatemp,3.1551510826345828
41,Bovill,16,H2,4,maxminanomjjatemp,1.5886673607734885
41,Bovill,16,H2,4,maxminjjatemp,1.6510776813572712
41,Bovill,16,H2,4,meananomjjatemp,1.2366599197517034
41,Bovill,16,H2,4,meanjjatemp,1.2366599197517096
41,Bovill,16,H3,NA,frostdays,-9.654411764705944
41,Bovill,16,H3,NA,summerdays,20.32352941176471
41,Bovill,16,H3,NA,tmaxgt90thdays,22.12499999999949
41,Bovill,16,H3,NA,tmingt90thdays,1.9485294117649912
41,Bovill,16,H4,4,gsstartdoy,69.61029411764709
41,Bovill,16,H5,4,gsenddoy,-0.007352941176511564
41,Bovill,16,H6,4,durtmaxgt90th,0.36029411764706365
41,Bovill,16,H6,4,gslength,-69.61764705882351
42,Bovill,25,D1,6,annualanometo,62.455172623860086
42,Bovill,25,D1,6,annualanomprecip,-32.23360602475975
42,Bovill,25,D1,6,annualanompwd,-94.68877864861986
42,Bovill,25,D1,6,annualeto,62.50915973507796
42,Bovill,25,D1,6,annualprecip,-32.069540270235535
42,Bovill,25,D1,6,annualpwd,-94.57870000531352
42,Bovill,25,D2,5,coolseasonanomprecip,-6.6395609881012945
42,Bovill,25,D2,5,coolseasonprecip,-6.475495233577041
42,Bovill,25,D3,4,coolseasondrydays1mm,0.4769230769229247
42,Bovill,25,D4,4,precipCOMwydoy,-4.825822734779143
42,Bovill,25,D4,4,preciponsetwydoy,4.315384615384645
42,Bovill,25,D5,6,maxcoolseasondrydur,-1.3846153846152867
42,Bovill,25,D5,6,maxdrydur,6.3730769230768525
42,Bovill,25,F1,6,firehighdays_bi90,8.884615384615364
42,Bovill,25,F1,6,firehighdays_bi95,4.269230769230766
42,Bovill,25,F1,6,firehighdays_erc90,14.569230769230705
42,Bovill,25,F1,6,firehighdays_erc95,8.784615384615348
42,Bovill,25,F2,5,firesummerhighdays_bi90,5.342307692307626
42,Bovill,25,F2,5,firesummerhighdays_erc90,8.515384615384496
42,Bovill,25,F3,5,firep95_erc,3.049516429937065
42,Bovill,25,F3,5,firepeak_bi,1.6268687602702359
42,Bovill,25,F3,5,firepeak_erc,2.0319098382464555
42,Bovill,25,F3,5,fireseverity_bi90,33.062136566903945
42,Bovill,25,F3,5,fireseverity_erc90,68.95021418757212
42,Bovill,25,F4,4,firestart_any_bi90,-10.20000000000173
42,Bovill,25,F4,4,firestart_any_erc90,-14.303846153847804
42,Bovill,25,F4,4,firestart_k2_erc90,-14.222661722291381
42,Bovill,25,F4,4,firestart_k3_bi90,18.227144556907895
42,Bovill,25,F4,4,firestart_k3_erc90,-8.90818716791314
42,Bovill,25,F4,4,firestart_wyday_bi,18.227144556907895
42,Bovill,25,F4,4,firestart_wyday_erc,-8.90818716791314
42,Bovill,25,F5,5,firemaxrun_bi,2.77692307692306
42,Bovill,25,F5,5,firemaxrun_erc,4.496153846153829
42,Bovill,25,F5,5,fireseasonlength_bi,29.600000000000644
42,Bovill,25,F5,5,fireseasonlength_erc,20.584615384616104
42,Bovill,25,H1,5,meananntemp,0.5862735358965074
42,Bovill,25,H1,5,meananomanntemp,0.5870493269440322
42,Bovill,25,H1,5,meanmaxanntemp,0.8721459270169768
42,Bovill,25,H1,5,meanmaxanomanntemp,0.8730862056622789
42,Bovill,25,H1,5,meanminanntemp,0.3004011447760371
42,Bovill,25,H1,5,meanminanomanntemp,0.3010124482257852
42,Bovill,25,H2,6,maxmaxanomjjatemp,2.259636014685734
42,Bovill,25,H2,6,maxmaxjjatemp,1.357294397677623
42,Bovill,25,H2,6,maxminanomjjatemp,0.22678053904973808
42,Bovill,25,H2,6,maxminjjatemp,-0.18869285929691143
42,Bovill,25,H2,6,meananomjjatemp,0.6930235208292255
42,Bovill,25,H2,6,meanjjatemp,0.6930235208292258
42,Bovill,25,H3,4,frostdays,-11.811538461538515
42,Bovill,25,H3,4,summerdays,12.64230769230743
42,Bovill,25,H3,4,tmaxgt90thdays,18.18076923076901
42,Bovill,25,H3,4,tmingt90thdays,3.0269230769231577
42,Bovill,25,H4,4,gsstartdoy,34.792307692307524
42,Bovill,25,H5,3,gsenddoy,1.13076923076914
42,Bovill,25,H6,5,durtmaxgt90th,2.6115384615383803
42,Bovill,25,H6,5,gslength,-33.66153846153837
43,Bovill,24,D1,5,annualanometo,60.87090308727457
43,Bovill,24,D1,5,annualanomprecip,-62.54005599819406
43,Bovill,24,D1,5,annualanompwd,-123.41095908546868
43,Bovill,24,D1,5,annualeto,60.90141754144107
43,Bovill,24,D1,5,annualprecip,-62.447323180419325
43,Bovill,24,D1,5,annualpwd,-123.34874072186041
43,Bovill,24,D2,5,coolseasonanomprecip,-32.10038174934453
43,Bovill,24,D2,5,coolseasonprecip,-32.00764893156967
43,Bovill,24,D3,5,coolseasondrydays1mm,1.9826086956521538
43,Bovill,24,D4,3,precipCOMwydoy,-4.533415410395935
43,Bovill,24,D4,3,preciponsetwydoy,3.443478260869574
43,Bovill,24,D5,6,maxcoolseasondrydur,-2.1521739130435096
43,Bovill,24,D5,6,maxdrydur,6.258695652173882
43,Bovill,24,F1,6,firehighdays_bi90,7.897826086956512
43,Bovill,24,F1,6,firehighdays_bi95,3.715217391304342
43,Bovill,24,F1,6,firehighdays_erc90,13.097826086956502
43,Bovill,24,F1,6,firehighdays_erc95,8.034782608695645
43,Bovill,24,F2,6,firesummerhighdays_bi90,5.297826086956534
43,Bovill,24,F2,6,firesummerhighdays_erc90,8.521739130434804
43,Bovill,24,F3,6,firep95_erc,2.572901228329832
43,Bovill,24,F3,6,firepeak_bi,1.0300609535862335
43,Bovill,24,F3,6,firepeak_erc,1.1833158938180857
43,Bovill,24,F3,6,fireseverity_bi90,29.11310523466121
43,Bovill,24,F3,6,fireseverity_erc90,61.482862089228675
43,Bovill,24,F4,5,firestart_any_bi90,8.028260869565155
43,Bovill,24,F4,5,firestart_any_erc90,3.5065217391303536
43,Bovill,24,F4,5,firestart_k2_erc90,3.3251434861230327
43,Bovill,24,F4,5,firestart_k3_bi90,18.227144556907895
43,Bovill,24,F4,5,firestart_k3_erc90,8.519888991674126
43,Bovill,24,F4,5,firestart_wyday_bi,18.227144556907895
43,Bovill,24,F4,5,firestart_wyday_erc,8.519888991674126
43,Bovill,24,F5,5,firemaxrun_bi,2.5717391304347847
43,Bovill,24,F5,5,firemaxrun_erc,4.058695652173904
43,Bovill,24,F5,5,fireseasonlength_bi,19.378260869564727
43,Bovill,24,F5,5,fireseasonlength_erc,11.071739130434343
43,Bovill,24,H1,6,meananntemp,0.5355478284283098
43,Bovill,24,H1,6,meananomanntemp,0.5359863190203904
43,Bovill,24,H1,6,meanmaxanntemp,0.8564502732273984
43,Bovill,24,H1,6,meanmaxanomanntemp,0.856981735070397
43,Bovill,24,H1,6,meanminanntemp,0.2146453836292206
43,Bovill,24,H1,6,meanminanomanntemp,0.2149909029703835
43,Bovill,24,H2,6,maxmaxanomjjatemp,2.2138876796159113
43,Bovill,24,H2,6,maxmaxjjatemp,1.303049071216684
43,Bovill,24,H2,6,maxminanomjjatemp,0.20378914977629756
43,Bovill,24,H2,6,maxminjjatemp,-0.2417044249462705
43,Bovill,24,H2,6,meananomjjatemp,0.6551814393751032
43,Bovill,24,H2,6,meanjjatemp,0.6551814393751019
43,Bovill,24,H3,6,frostdays,-9.96739130434783
43,Bovill,24,H3,6,summerdays,13.806521739130474
43,Bovill,24,H3,6,tmaxgt90thdays,17.8847826086957
43,Bovill,24,H3,6,tmingt90thdays,1.6630434782608567
43,Bovill,24,H4,3,gsstartdoy,31.68478260869566
43,Bovill,24,H5,5,gsenddoy,1.5304347826086424
43,Bovill,24,H6,6,durtmaxgt90th,3.0586956521739173
43,Bovill,24,H6,6,gslength,-30.154347826086997
44,Bovill,48,D1,7,annualanometo,39.36274313570482
44,Bovill,48,D1,7,annualanomprecip,-33.91824332703837
44,Bovill,48,D1,7,annualanompwd,-73.28098646274321
44,Bovill,48,D1,7,annualeto,39.35408655296248
44,Bovill,48,D1,7,annualprecip,-33.94455050938569
44,Bovill,48,D1,7,annualpwd,-73.29863706234822
44,Bovill,48,D2,3,coolseasonanomprecip,-4.055969829644966
44,Bovill,48,D2,3,coolseasonprecip,-4.08227701199224
44,Bovill,48,D3,3,coolseasondrydays1mm,1.68331791551033
44,Bovill,48,D4,6,precipCOMwydoy,-4.724633420474514
44,Bovill,48,D4,6,preciponsetwydoy,0.604070305272908
44,Bovill,48,D5,6,maxcoolseasondrydur,-0.6222633364168519
44,Bovill,48,D5,6,maxdrydur,4.301572617946415
44,Bovill,48,F1,6,firehighdays_bi90,3.945112550107969
44,Bovill,48,F1,6,firehighdays_bi95,2.1924144310823426
44,Bovill,48,F1,6,firehighdays_erc90,7.576626580326949
44,Bovill,48,F1,6,firehighdays_erc95,4.283071230342327
44,Bovill,48,F2,6,firesummerhighdays_bi90,2.4557508479802874
44,Bovill,48,F2,6,firesummerhighdays_erc90,3.5538082022818718
44,Bovill,48,F3,5,firep95_erc,4.015544708946088
44,Bovill,48,F3,5,firepeak_bi,3.3100040346723287
44,Bovill,48,F3,5,firepeak_erc,4.433899922068203
44,Bovill,48,F3,5,fireseverity_bi90,17.96407333330612
44,Bovill,48,F3,5,fireseverity_erc90,36.42352916907119
44,Bovill,48,F4,4,firestart_any_bi90,-9.23588373513549
44,Bovill,48,F4,4,firestart_any_erc90,-7.5057730356523225
44,Bovill,48,F4,4,firestart_k2_erc90,-6.279356586482106
44,Bovill,48,F4,4,firestart_k3_bi90,4.875385889616849
44,Bovill,48,F4,4,firestart_k3_erc90,-3.7043175393038696
44,Bovill,48,F4,4,firestart_wyday_bi,4.875385889616849
44,Bovill,48,F4,4,firestart_wyday_erc,-3.7043175393038696
44,Bovill,48,F5,6,firemaxrun_bi,0.8396546407647372
44,Bovill,48,F5,6,firemaxrun_erc,1.5454825778600212
44,Bovill,48,F5,6,fireseasonlength_bi,28.290371493556098
44,Bovill,48,F5,6,fireseasonlength_erc,19.97860756771434
44,Bovill,48,H1,6,meananntemp,0.3463664612394498
44,Bovill,48,H1,6,meananomanntemp,0.3462420667452436
44,Bovill,48,H1,6,meanmaxanntemp,0.4697006771867112
44,Bovill,48,H1,6,meanmaxanomanntemp,0.4695499078695498
44,Bovill,48,H1,6,meanminanntemp,0.22303224529218846
44,Bovill,48,H1,6,meanminanomanntemp,0.2229342256209371
44,Bovill,48,H2,6,maxmaxanomjjatemp,1.1059328765179992
44,Bovill,48,H2,6,maxmaxjjatemp,0.9382971463330749
44,Bovill,48,H2,6,maxminanomjjatemp,0.18407112964342107
44,Bovill,48,H2,6,maxminjjatemp,0.36500610741730777
44,Bovill,48,H2,6,meananomjjatemp,0.47894248981564247
44,Bovill,48,H2,6,meanjjatemp,0.4789424898156407
44,Bovill,48,H3,4,frostdays,-4.505087881591216
44,Bovill,48,H3,4,summerdays,7.42769041011408
44,Bovill,48,H3,4,tmaxgt90thdays,6.493987049028757
44,Bovill,48,H3,4,tmingt90thdays,0.25901942645699305
44,Bovill,48,H4,2,gsstartdoy,6.852297255627924
44,Bovill,48,H5,4,gsenddoy,1.596669750231321
44,Bovill,48,H6,6,durtmaxgt90th,0.8812827628738815
44,Bovill,48,H6,6,gslength,-5.255627505396612
45,Bovill,26,D1,4,annualanometo,62.08332246966803
45,Bovill,26,D1,4,annualanomprecip,-41.26850644225107
45,Bovill,26,D1,4,annualanompwd,-103.35182891191913
45,Bovill,26,D1,4,annualeto,62.055329152740164
45,Bovill,26,D1,4,annualprecip,-41.35357757422678
45,Bovill,26,D1,4,annualpwd,-103.40890672696709
45,Bovill,26,D2,4,coolseasonanomprecip,-15.835601119068848
45,Bovill,26,D2,4,coolseasonprecip,-15.920672251044596
45,Bovill,26,D3,NA,coolseasondrydays1mm,3.647863247863265
45,Bovill,26,D4,4,precipCOMwydoy,-4.219048751364451
45,Bovill,26,D4,4,preciponsetwydoy,4.365811965811963
45,Bovill,26,D5,4,maxcoolseasondrydur,-0.8119658119658066
45,Bovill,26,D5,4,maxdrydur,4.7846153846153685
45,Bovill,26,F1,5,firehighdays_bi90,9.029059829059824
45,Bovill,26,F1,5,firehighdays_bi95,4.4119658119658105
45,Bovill,26,F1,5,firehighdays_erc90,15.345299145299142
45,Bovill,26,F1,5,firehighdays_erc95,9.042735042735035
45,Bovill,26,F2,5,firesummerhighdays_bi90,5.117948717948711
45,Bovill,26,F2,5,firesummerhighdays_erc90,8.266666666666657
45,Bovill,26,F3,4,firep95_erc,2.551457505548223
45,Bovill,26,F3,4,firepeak_bi,1.5486575948576702
45,Bovill,26,F3,4,firepeak_erc,2.03479547998113
45,Bovill,26,F3,4,fireseverity_bi90,34.69877305934344
45,Bovill,26,F3,4,fireseverity_erc90,72.8797144237221
45,Bovill,26,F4,5,firestart_any_bi90,-4.916239316239262
45,Bovill,26,F4,5,firestart_any_erc90,-9.895726495726448
45,Bovill,26,F4,5,firestart_k2_erc90,-8.22520600660771
45,Bovill,26,F4,5,firestart_k3_bi90,25.701316674919923
45,Bovill,26,F4,5,firestart_k3_erc90,-0.6281857880107586
45,Bovill,26,F4,5,firestart_wyday_bi,25.701316674919923
45,Bovill,26,F4,5,firestart_wyday_erc,-0.6281857880107586
45,Bovill,26,F5,4,firemaxrun_bi,2.786324786324783
45,Bovill,26,F5,4,firemaxrun_erc,4.5025641025640954
45,Bovill,26,F5,4,fireseasonlength_bi,20.290598290598187
45,Bovill,26,F5,4,fireseasonlength_erc,24.085470085470217
45,Bovill,26,H1,3,meananntemp,0.5441250078874658
45,Bovill,26,H1,3,meananomanntemp,0.543722745862822
45,Bovill,26,H1,3,meanmaxanntemp,0.8272080086396905
45,Bovill,26,H1,3,meanmaxanomanntemp,0.826720456749533
45,Bovill,26,H1,3,meanminanntemp,0.2610420071352406
45,Bovill,26,H1,3,meanminanomanntemp,0.2607250349761114
45,Bovill,26,H2,5,maxmaxanomjjatemp,2.224191556144723
45,Bovill,26,H2,5,maxmaxjjatemp,1.363561664624306
45,Bovill,26,H2,5,maxminanomjjatemp,0.3004761291102614
45,Bovill,26,H2,5,maxminjjatemp,-0.01685270451719378
45,Bovill,26,H2,5,meananomjjatemp,0.7251540649653876
45,Bovill,26,H2,5,meanjjatemp,0.7251540649653889
45,Bovill,26,H3,5,frostdays,-10.810256410256411
45,Bovill,26,H3,5,summerdays,13.456410256410257
45,Bovill,26,H3,5,tmaxgt90thdays,17.74529914529912
45,Bovill,26,H3,5,tmingt90thdays,3.1760683760683763
45,Bovill,26,H4,4,gsstartdoy,36.425641025640964
45,Bovill,26,H5,4,gsenddoy,1.1914529914529948
45,Bovill,26,H6,4,durtmaxgt90th,2.2376068376068305
45,Bovill,26,H6,4,gslength,-35.23418803418802
46,Bovill,36,D1,6,annualanometo,55.55790368602143
46,Bovill,36,D1,6,annualanomprecip,-51.68374605285471
46,Bovill,36,D1,6,annualanompwd,-107.24164973887613
46,Bovill,36,D1,6,annualeto,55.57145257493705
46,Bovill,36,D1,6,annualprecip,-51.64257124959572
46,Bovill,36,D1,6,annualpwd,-107.21402382453275
46,Bovill,36,D2,5,coolseasonanomprecip,-16.15356468345422
46,Bovill,36,D2,5,coolseasonprecip,-16.11238988019519
46,Bovill,36,D3,5,coolseasondrydays1mm,2.7245817245817214
46,Bovill,36,D4,2,precipCOMwydoy,-3.315082772463578
46,Bovill,36,D4,2,preciponsetwydoy,1.4703989703989764
46,Bovill,36,D5,6,maxcoolseasondrydur,-0.02316602316602528
46,Bovill,36,D5,6,maxdrydur,5.154440154440153
46,Bovill,36,F1,7,firehighdays_bi90,8.021235521235534
46,Bovill,36,F1,7,firehighdays_bi95,4.03925353925355
46,Bovill,36,F1,7,firehighdays_erc90,12.110038610038627
