"system.index","Name","Shape_Area","Shape_Leng","precip","tavg","tmax","tmin",".geo"
"19570309_00000000000000000003","Kendrick",2063112.11657,12351.4950856,4.2096875,4.235,7.781875,0.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570310_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.848125,3.308125,6.874375,-0.251875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570311_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.4640625,2.5153125,6.756875,-1.730625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570312_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.9384375,2.3596875,6.2796875,-1.5521875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570313_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.8759375,2.3984375,6.4,-1.6034375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570314_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,1.4225,7.624375,-4.771875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570315_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.9428125,11.485,0.386875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570316_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.4015625,5.481875,10.5275,0.4315625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570317_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.16625,5.04875,9.711875,0.38125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570318_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.5671875,10.79,0.3509375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570319_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.695625,13.3428125,-1.9509375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570320_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.5846875,13.9053125,-0.7459375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570321_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.6596875,4.921875,9.7696875,0.0740625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570322_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.7146875,2.144375,6.7015625,-2.405625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570323_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.045625,4.31875,11.504375,-2.8625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570324_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.59875,12.1625,1.0278125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570325_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.9003125,11.9521875,1.851875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570326_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,4.2003125,10.64375,-2.2315625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570327_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.1425,11.7990625,-1.5103125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570328_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.460625,14.023125,-1.10625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570329_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.026875,7.601875,13.9934375,1.208125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570330_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.3065625,8.1609375,12.253125,4.06125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570331_00000000000000000003","Kendrick",2063112.11657,12351.4950856,9.13,5.8703125,9.7659375,1.974375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570401_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.249375,5.1125,8.64375,1.589375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570402_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.7353125,11.935625,1.5459375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570403_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.696875,10.759375,0.6278125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570404_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.3534375,10.590625,0.105,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570405_00000000000000000003","Kendrick",2063112.11657,12351.4950856,7.750625,6.28125,10.320625,2.241875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570406_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.8396875,5.2075,10.4528125,-0.036875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570407_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.3696875,11.92375,0.8259375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570408_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,7.39125,14.7240625,0.0515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570409_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.603125,16.98375,0.225625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570410_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.5540625,16.990625,2.1221875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570411_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.1321875,16.279375,1.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570412_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.1896875,9.2646875,14.523125,4.006875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570413_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.995625,8.9796875,14.3909375,3.5725,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570414_00000000000000000003","Kendrick",2063112.11657,12351.4950856,9.89,9.376875,14.036875,4.723125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570415_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.995,6.9309375,12.8746875,0.9978125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570416_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.918125,15.245,-1.4046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570417_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.48375,15.85125,1.115,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570418_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.3275,7.4725,15.264375,-0.32625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570419_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.6171875,15.2084375,2.0346875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570420_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.2525,16.5803125,-0.0871875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570421_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.7259375,15.9728125,3.4753125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570422_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.088125,15.5371875,2.6384375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570423_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,7.189375,14.6971875,-0.31875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570424_00000000000000000003","Kendrick",2063112.11657,12351.4950856,7.626875,6.1875,11.989375,0.3896875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570425_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.400625,6.066875,10.6215625,1.5171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570426_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.755,12.6078125,0.8953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570427_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.4190625,18.1184375,0.7196875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570428_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.766875,23.4125,4.124375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570429_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.1775,27.60125,4.7646875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570430_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.32625,27.935,6.7146875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570501_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.6753125,26.9340625,6.4165625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570502_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.2484375,14.71,22.115625,7.3040625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570503_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.550625,11.423125,15.6375,7.2046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570504_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.9421875,13.7103125,19.7675,7.6590625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570505_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.720625,21.93375,5.501875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570506_00000000000000000003","Kendrick",2063112.11657,12351.4950856,4.4646875,13.538125,19.810625,7.26125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570507_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.42125,22.65625,6.19625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570508_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.6528125,25.87875,7.4221875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570509_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.57875,24.0925,9.050625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570510_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.119375,20.2475,5.98375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570511_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.1853125,15.086875,21.021875,9.15125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570512_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.6603125,19.4178125,9.8965625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570513_00000000000000000003","Kendrick",2063112.11657,12351.4950856,12.6965625,13.1621875,17.485625,8.8425,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570514_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.2703125,11.4865625,15.2028125,7.7715625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570515_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.8209375,13.0353125,17.19375,8.869375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570516_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.4803125,14.7721875,20.0646875,9.485625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570517_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.4475,23.326875,7.5578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570518_00000000000000000003","Kendrick",2063112.11657,12351.4950856,9.38375,16.185,23.1396875,9.218125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570519_00000000000000000003","Kendrick",2063112.11657,12351.4950856,21.758125,13.6190625,18.83375,8.41625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570520_00000000000000000003","Kendrick",2063112.11657,12351.4950856,17.358125,9.0871875,12.595,5.585625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570521_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.4425,8.81375,12.3296875,5.28375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570522_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.7209375,9.6678125,12.4096875,6.9246875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570523_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.40875,11.3078125,16.4290625,6.1821875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570524_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.9259375,11.9659375,19.6790625,4.2478125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570525_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.8715625,21.6834375,6.05625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570526_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.03625,22.729375,7.336875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570527_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.50375,24.35,6.66625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570528_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.6475,26.071875,7.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570529_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.5403125,27.475,7.604375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570530_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.9534375,28.955,8.959375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570531_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.9971875,30.284375,11.7071875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570601_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.440625,31.4965625,11.391875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570602_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.003125,22.5296875,30.9653125,14.096875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570603_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.718125,30.14125,13.303125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570604_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.12375,31.4753125,12.7725,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570605_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.795,32.1171875,11.4690625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570606_00000000000000000003","Kendrick",2063112.11657,12351.4950856,14.56625,20.0759375,28.898125,11.2596875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570607_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.0584375,14.2690625,18.5853125,9.9490625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570608_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.62375,15.71,21.008125,10.415625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570609_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.6371875,14.6021875,20.0878125,9.12375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570610_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.179375,22.01375,6.3478125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570611_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.9071875,23.605,8.2096875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570612_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.47375,14.7559375,20.1390625,9.3734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570613_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.281875,13.4340625,19.6371875,7.2271875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570614_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.7834375,11.690625,16.7753125,6.6153125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570615_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.62,11.3675,16.9090625,5.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570616_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.021875,12.0346875,19.579375,4.4809375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570617_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.2903125,25.6234375,6.956875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570618_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.0328125,28.2759375,9.7871875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570619_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.01125,27.54125,12.491875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570620_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.875625,24.014375,9.7328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570621_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.0246875,21.265625,6.785,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570622_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,13.84875,22.274375,5.4225,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570623_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.90625,27.7609375,6.04875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570624_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.999375,28.5390625,11.459375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570625_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.8571875,24.3475,7.3665625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570626_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.066875,17.0365625,23.6334375,10.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570627_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.1053125,17.665,24.65,10.669375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570628_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.565625,26.0253125,9.11375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570629_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.6721875,25.6496875,7.69375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570630_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.46875,24.575,6.36625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570701_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.76125,24.3134375,11.194375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570702_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.346875,24.4409375,10.2559375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570703_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.67,16.9228125,24.5490625,9.30125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570704_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.6265625,26.7665625,6.4834375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570705_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.9475,32.4915625,7.4071875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570706_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.290625,31.8553125,12.7259375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570707_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.7303125,26.5396875,6.916875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570708_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.6909375,27.5846875,5.7984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570709_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.8896875,28.86875,8.9134375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570710_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.8478125,30.10875,7.584375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570711_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.1975,31.0578125,11.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570712_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.4409375,30.83625,10.0421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570713_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.973125,31.174375,12.7615625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570714_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.524375,20.1675,28.5421875,11.7965625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570715_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.3853125,18.388125,26.4534375,10.3265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570716_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.3384375,24.25,8.42875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570717_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.2828125,23.31375,7.2484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570718_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.335,26.4,4.2759375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570719_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.6409375,29.4690625,7.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570720_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.515,31.666875,7.369375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570721_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.3703125,32.6,10.136875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570722_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.1615625,32.8190625,13.5021875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570723_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.1959375,30.0090625,12.3871875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570724_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.6478125,30.2271875,7.078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570725_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.7015625,31.025625,8.3734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570726_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.583125,29.5540625,11.6040625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570727_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.51,28.0253125,8.9809375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570728_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.0971875,30.6709375,7.5228125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570729_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.20375,22.394375,32.8071875,11.9790625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570730_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.119375,31.7440625,12.494375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570731_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.4465625,29.39875,9.4946875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570801_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.960625,26.485625,7.431875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570802_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.41125,26.971875,3.84625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570803_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.06,29.2778125,8.8421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570804_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.33125,27.1934375,9.469375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570805_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.0615625,26.1484375,11.9815625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570806_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.569375,18.4909375,25.285,11.6878125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570807_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.3675,16.115625,24.07,8.1571875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570808_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.20875,26.93375,9.484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570809_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.0934375,27.4365625,10.7575,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570810_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.1325,27.5284375,10.7359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570811_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.8265625,25.746875,9.9059375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570812_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.8478125,26.225625,5.4815625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570813_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.5303125,27.20375,5.8575,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570814_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.6325,28.41875,4.8475,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570815_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.27,29.984375,6.544375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570816_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.46625,31.759375,7.1796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570817_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.214375,31.295,9.1384375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570818_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.8515625,32.67,9.0409375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570819_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.0496875,31.8278125,10.275625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570820_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.3478125,29.6115625,7.0940625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570821_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.5303125,29.83625,7.2246875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570822_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.9115625,30.98,8.8565625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570823_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.1471875,30.8540625,7.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570824_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.359375,28.929375,9.786875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570825_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.4609375,24.943125,3.989375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570826_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.33125,25.345625,9.32125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570827_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.259375,24.680625,5.8340625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570828_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.91375,24.5859375,5.2409375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570829_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.59,25.9253125,5.265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19570830_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.7771875,25.8296875,7.731875,"{""type"":""MultiPoint"",""coordinates"":[]}"
